ID,難易度,問題,解答,別答,意味
A3223,4,叨陪,とうばい,,"みだりに貴人の側にいること。〈新大字典〉
ご同席。〈字通〉
分不相応に陪席する。〈漢辞海〉"
A3224,4,苣苳,きょとう,,冬に生える草の名。〈新漢和大字典〉
A3225,4,俔俔,けんけん,,うかがいみるさま。〈字源〉
A3226,4,劭美,しょうび,,美しい。〈字通〉
A3227,4,綉襖,しゅうおう,,"≒繍襖
ぬいとりのある長い上衣。〈字通〉"
A3228,4,嫺雅,かんが,,"みやびやか。〈字源〉
動作がおっとりして、美しい。優雅。〈漢字源〉"
A3229,4,蜩螗,ちょうとう,,"1.ミンミンゼミ。
2.やかましいセミの声。〈新漢和大字典〉
せみ。〈字通〉"
A3230,4,蘆苻,ろふ,,アシの茎の中にある薄い膜。〈新漢和大字典〉
A3231,4,佗負,たふ,,"背負う。≒駝負〈漢字源〉
馬などの背にになう。〈漢辞海〉"
A3232,4,宴犒,えんこう,,さかもりしてねぎらう。〈字源〉
A3233,4,驂乗,さんじょう,,"身分の高い人の護衛として馬車に同乗すること。また、その人。そえのり。〈新漢和大字典〉
そえのり。陪乗。車右。〈字通〉
貴人や武士の車に護衛として同乗する。また、その者。護衛は右側に乗った。車右。〈漢辞海〉"
A3234,4,鷭,ばん,,"クイナ科の鳥。水辺にすみ、全長33センチくらい。全体に灰黒色で、額からくちばしにかけ鮮紅色。泳ぐときに首を前後に振る。温･熱帯に分布。北日本では夏鳥であるが、南日本では留鳥。〈大辞泉〉
クイナ科の水鳥。〈漢辞海〉"
A3235,4,蜚蠊,ひれん,,"虫の名。羽があってとび、台所などにすむ。ゴキブリ。〈新漢和大字典〉
虫の名。羽をひろげて飛ぶあぶらむし。〈漢字源〉"
A3236,4,蒔蘿,じら,,"草の名。セリ科の一年草。果実は薬用･香味料になる。イノンド。〈新漢和大字典〉
草の名。〈新大字典〉"
A3237,4,遘愍,こうびん,,憂えにあう。〈字通〉
A3238,4,懍慄,りんりつ,,"ひやりとする。おののく。〈漢字源〉
恐れるさま。〈字通〉
1.寒さにふるえるさま。
2.恐れおののく。ぞっとする。〈漢辞海〉"
A3239,4,蝙蝠,へんぷく,,"こうもり。〈字通〉
コウモリのこと。〈日本国語大辞典〉"
A3240,4,遨遊,ごうゆう,,"1.気ままにあそびたのしむ。
2.あちこちで歩いてのんきに世間話すること。〈新漢和大字典〉
盛んに遊ぶこと。〈大辞泉〉
気ままにあそび楽しむこと。出歩いて世間話などしたりして気ままに過ごすこと。≒敖遊〈漢字ペディア〉"
A3241,4,驃騎,ひょうき,,"1.将軍の名称の一つ。漢代に始まり、三公に次ぐ高官であったが、のち、名だけで実務のない散官になった。驃騎将軍。
2.漢の霍去病のこと。〈新漢和大字典〉
★驃騎兵(ﾍｲ)…身軽に装備した騎兵。軽騎兵。〈大辞泉〉"
A3242,4,佶屈,きっくつ,,"文字などが難しくて堅苦しいこと。〈漢字源〉
≒詰屈
1.物や体の一部が折れ曲がって伸びないこと。
2.文字や文章が、堅苦しくてわかりにくいこと。〈漢字ペディア〉"
A3243,4,坎穽,かんせい,,"おとしあな。≒陥穽〈漢字源〉
落とし穴。陥穽。〈漢辞海〉"
A3244,4,碼瑙,めのう,,"玉髄の一種。石英の微細結晶の集合体で、層状または縞状の模様のある鉱物。≒瑪瑙〈大辞林〉
紅･緑･白などの模様をもった、玉に似た宝石の一種。≒瑪瑙、馬瑙(ﾒﾉｳ)〈漢辞海〉"
A3245,4,桴鼓,ふこ,,"つづみをばちで打つ。〈字源〉
1.ばちとつづみ。転じて、相応じるたとえ。
2.ばちで鼓をうつこと。〈新大字典〉
1.ばちと、つづみ。相応じる、打てばひびくたとえ。
2.戦争や警備に用いる、つづみ。〈漢辞海〉"
A3246,4,椰樹,やじゅ,,"やしの木。〈字源〉
やしの木。〈字通〉"
A3247,4,蛤蠣,こうれい,,"貝の一種。シオフキガイ。〈新漢和大字典〉
かき。〈字通〉"
A3248,4,樅樅,しょうしょう,,"葉の茂りあうさま。また、木の高くそびえるさま。〈漢字源〉
樹の茂りあうさま。鐘磬を懸ける器の、鋸歯のようなきざみ。〈字通〉"
A3249,4,鑞接,ろうせつ,,"金属材料を、鑞(ﾛｳ)を用いて接合すること。鑞付け。〈大辞泉〉
金属を、はんだなどでくっつけること。鑞付け。〈漢字ペディア〉"
A3250,4,号碼,ごうま,,"数字の番号のこと。〈新漢和大字典〉
番号〈漢辞海〉
★四角号碼(ｼｶｸｺﾞｳﾏ)･･･漢字の検索法の一。漢字の四隅の形に対応させて0から9の号碼(番号)を決め、四桁の数字で特定の字を示すようにしたもの。〈大辞泉〉"
A3251,4,淒其,せいき,,"さびしい。〈字通〉
寒く寂しいこと。其は、助字。〈新大字典〉"
A3252,4,讙譟,かんそう,,"騒がしい。〈漢字源〉
さわぐ。〈字通〉"
A3253,4,疥癩,かいらい,,はたけ(疥:主に小児の顔に、硬貨大の円形の白い粉をふいたような発疹ができる皮膚病)。〈字通〉
A3254,4,魚滬,ぎょこ,,えり(魞:漁具のひとつ)。〈字通〉
A3255,4,鑪冶,ろや,,鉱石を溶かす炉を設けて、鉄や銅を精錬すること。〈新漢和大字典〉
A3256,4,滲漓,しんり,,"水が、じわじわとしみこむ。〈漢字源〉
流下する。〈字通〉"
A3257,4,澣濯,かんたく,,"洗いすすぐ。〈字通〉
衣服などをすすぎあらうこと。〈新大字典〉
衣服などをすすぎあらうこと。≒浣濯〈漢字ペディア〉"
A3258,4,翔佯,しょうよう,,"あちこち飛び回る。〈新漢和大字典〉
さまよう。〈字通〉
さまよう。たちもとおる。〈字源〉"
A3259,4,墨瀋,ぼくしん,,≒墨汁〈字源〉
A3260,4,頑癬,がんせん,,"白癬菌の寄生による皮膚病。陰部･内股にでき、周囲は連環状に赤く隆起し、中央は暗紅色で、かゆみが強い。股部白癬。いんきんたむし。〈大辞泉〉
皮膚病の一つ。たむし。〈字源〉
白癬(ﾊｸｾﾝ)の一種で、糸状菌の寄生により起こる皮膚病。青年男子に多く、陰部や内股(ｳﾁﾏﾀ)にでき、かゆみが激しい。〈漢字ペディア〉
★「頑癬」で「たむし」とも読む。〈漢字ペディア〉"
A3261,4,集葯,しゅうやく,,★集葯雄蕊(ｼｭｳﾔｸﾕｳｽﾞｲ)･･･個々の花糸は離れているが、葯(ﾔｸ:花粉をつくる器官)の部分で互いに合着し円筒形になった雄しべ。キク科植物にみられる。合葯雄蕊。〈大辞林〉
A3262,4,逆覩,ぎゃくと,,あらかじめ将来を見越すこと。予測。≒逆睹〈大辞林〉
A3263,4,刳心,こしん,,私心を除く。〈字通〉
A3264,4,綵舟,さいしゅう,,いろどり美しく飾った船。〈漢字源〉
A3265,4,搶奪,そうだつ,しょうだつ,"奪う。〈字通〉
むりに奪い取る。〈新漢和大字典〉
金品を奪い取ること。〈大辞林〉"
A3266,4,慊吝,けんりん,,"いやがる。しぶる。〈漢辞海〉
1.不満でならない。
2.物を惜しむ。≒惜吝〈漢字源〉
惜しむ。〈字通〉"
A3267,4,覩聞,とぶん,,見たり聞いたりすること。見聞。〈大辞林〉
A3268,4,什佰,じゅうはく,じゅうひゃく,"1.十倍と百倍。
2.十人または百人の兵卒の組織。〈漢字源〉
1.十人(什)または百人(佰)を一組とする兵隊組織。
2.ひろく、軍隊を指す。
3.十倍と百倍。〈漢辞海〉"
A3269,4,狐狢,こかく,,"きつねと、むじな。また、その毛で作った衣。身分の高い人が着る上等な衣服とされた。≒狐貉〈漢字源〉
狐とむじな。その毛皮。〈字通〉"
A3270,4,芻秣,すうまつ,,"まぐさ。〈字通〉
まぐさ。〈新大字典〉"
A3271,4,鹵楯,ろじゅん,,おおだて。〈字通〉
A3272,4,独侑,どくゆう,,"ひとりで酒を飲むこと。〈漢字源〉
一人、酒を酌む。≒独酌〈漢辞海〉"
A3273,4,倔起,くっき,,"1.むくっとおきあがる。
2.貧しい状態から身を起こして出世する。身をおこす。〈漢字源〉
突如として起き上がる。〈漢辞海〉"
A3274,4,佯狂,ようきょう,,"狂人のふりをする。〈漢字源〉
発狂したふりをすること。また、その人。≒陽狂〈漢字ペディア〉"
A3275,4,崛崎,くっき,,"山がそびえ立つさま。〈漢辞海〉
山のけわしきさま。〈字源〉
1.山がけわしくそそりたつさま。
2.ひときわぬきんでるさま。〈漢字源〉"
A3276,4,雲鑼,うんら,,中国の打楽器の一。縦横に3個ずつ、最上列中央の上にさらに1個、計10個の鉦(ｶﾈ)を木架の枠の中につり、木製の小槌(ｺﾂﾞﾁ)で打ち鳴らすもの。明楽(ﾐﾝｶﾞｸ)･清楽(ｼﾝｶﾞｸ)に用いられた。〈大辞泉〉
A3277,4,堂廡,どうぶ,,"堂のひさし。廊下。座敷。〈新大字典〉
座敷。〈漢字源〉"
A3278,4,彎環,わんかん,,まるいさま。〈漢字源〉
A3279,4,驩洽,かんこう,,"よろこびうちとける。≒歓洽〈新漢和大字典〉
よろこびとけあう。〈字通〉
よろこびやわらぐ。〈字源〉
よろこび和らぐこと。〈新大字典〉"
A3280,4,鑾輿,らんよ,,"天子の乗る車。〈漢字源〉
天子の馬車。≒鑾輅、鑾駕〈字源〉"
A3281,4,蝘蜓,えんてい,,やもり。〈字通〉
A3282,4,俟望,しぼう,,期待してまち望む。〈漢字源〉
A3283,4,拯溺,しょうでき,じょうでき,"水に溺れる者をすくう。〈字通〉
水に溺れるのを救う。〈新大字典〉"
A3284,4,皎月,こうげつ,きょうげつ,"白く輝く月。〈漢字源〉
白く澄みきって輝く月。明るい月。〈漢字ペディア〉"
A3285,4,竚立,ちょりつ,,たたずむ。≒佇立〈漢字源〉
A3286,4,矯揉,きょうじゅう,,"欠点をなおす。〈漢字源〉
ためる。〈字通〉
ためあらためる。〈字源〉
曲がったものを真っ直ぐにし、真っ直ぐなものを曲げる。改め直す意。〈漢辞海〉"
A3287,4,索綯,さくとう,,"縄を綯(ﾅ)う。〈字源〉
縄をなうこと。また、つな。〈新大字典〉"
A3288,4,箘桂,きんけい,,"香木。〈字通〉
桂(ﾆｯｹｲ)の一種。葉は柿の葉に似、光沢がある。皮は香りがよく甘い。セイロンニッケイ。シナモン。〈新漢和大字典〉"
A3289,4,擡鎗,たいそう,,火縄銃。〈字通〉
A3290,4,麌麌,ごご,,"シカの群れがたわむれるさま。〈新漢和大字典〉
多く群がるさま。〈漢辞海〉
多く群がるさま。〈漢辞海〉"
A3291,4,蛞蝓,かつゆ,,"ナメクジ。〈新漢和大字典〉
なめくじ。〈字通〉"
A3292,4,讒慝,ざんとく,,"わるだくみ。また、邪悪な人。〈新漢和大字典〉
邪悪。〈字通〉
人を讒言する悪しき心あるもの。〈字源〉"
A3293,4,初桄,しょこう,,物事の枠組みや基礎。〈漢字源〉
A3294,4,屋梠,おくろ,おくりょ,"のき。〈漢字源〉
ひさし。〈漢辞海〉"
A3295,4,蝲蛄,らっこ,,"甲殻類の名。ザリガニ。えびに似、大きなはさみを持つ。川や渓流に生息する。〈漢字源〉
甲殻類の一種。ザリガニ。〈漢辞海〉"
A3296,4,樔絶,そうぜつ,しょうぜつ,"絶える。〈字通〉
命が絶える。〈漢辞海〉"
A3297,4,骭,かん,,★衣は骭に至り袖(ｿﾃﾞ)腕に至る…短い着物を着て、すねと腕をまる出しにしている。剛健な気風をいう。〈大辞泉〉
A3298,4,甥舅,せいきゅう,,"母方のおじと、おい。〈字通〉
1.おいと、おじ。「甥」は、姉妹の子。「舅」は、母の兄弟。
2.むこと、しゅうと。「甥」は、娘の夫。「舅」は、妻の父。〈漢辞海〉"
A3299,4,蠑螈,えいげん,,イモリ。〈新漢和大字典〉
A3300,4,浙東,せっとう,,"浙江の東部。浙江省東部の地の総称。〈漢字源〉
浙江省東部の地の総称。〈漢辞海〉"
A3301,4,滉瀁,こうよう,,"水が広々とたゆたうさま。≒滉漾、滉蕩〈漢字源〉
湖が海洋などで、水面が広々としていて底の深そうなさま。〈日本国語大辞典〉
水の広く深いさま。≒滉漾、滉蕩〈漢辞海〉"
A3302,4,綟綬,れいじゅ,,"もえぎの印のひも。〈字源〉
もえぎ色の飾りひも。〈新大字典〉"
A3303,4,鹹滷,かんろ,,塩気のある荒地。〈字通〉
A3304,4,革鞜,かくとう,,革製のくつ。〈漢字源〉
A3305,4,澡雪,そうせつ,,"1.あらいすすぐ。
2.心を清める。〈漢字源〉
洗いすすぐこと。洗い清めること。〈新大字典〉"
A3306,4,骰子,とうし,,さいころ。〈字通〉
A3307,4,翠瀲,すいれん,,"みどりの波うちぎわ。〈字通〉
みどり色のみぎわ。〈字源〉"
A3308,4,蓆藁,せきこう,,わらの席。〈字通〉
A3309,4,讙虞,かんぐ,,"1.うるさく騒ぎわめく。
2.喜んで大声を出す。〈新漢和大字典〉"
A3310,4,面皰,めんぽう,,主として思春期の顔などに発生する小さい吹き出物。にきび。〈漢字源〉
A3311,4,蹻勇,きょうゆう,,"強くいさましい。〈字通〉
勇ましくてすばしこい。〈漢字源〉"
A3312,4,骸骼,がいかく,,かばね。死体。〈字通〉
A3313,4,笊籬,そうり,,"ざる。〈漢字源〉
ざる。〈字通〉
★「笊籬」で「いかき」とも読む。〈漢字ペディア〉"
A3314,4,邱園,きゅうえん,,"≒丘園
丘や田園。〈新漢和大字典〉"
A3315,4,匈匈,きょうきょう,,"1.心中でびくびくするさま。おじけづいて騒ぐさま。
2.やかましく議論しあうさま。〈漢字源〉"
A3316,4,縮綣,しゅくけん,,まるく巻いて縮む〈新漢和大字典〉
A3317,4,咏歎,えいたん,,声を長くして歎息する。≒咏嘆〈字源〉
A3318,4,羲和,ぎか,ぎわ,"1.中国古代伝説上の人物、羲氏と和氏。ともに尭帝の下で暦象をつかさどる官にあった。
2.太陽の馬車の御者。転じて、日月をいう。〈大辞林〉
1.羲氏と和氏。尭帝･舜帝のとき、ともに暦法を定めたという。
2.太陽を運行させる馭者。転じて、日月。〈新大字典〉
1.中国の古代伝説上の人物で、羲氏と和氏。暦法を定めたといわれる。
2.太陽を運行させる御者(ｷﾞｮｼｬ)。転じて、太陽。日月。〈漢字ペディア〉"
A3319,4,笆籬,はり,,"まがき。〈字源〉
竹の生け垣。まがき。〈新大字典〉"
A3320,4,槃盂,ばんう,,"たらいと鉢。〈字通〉
1.平らな鉢と、まるくくぼんだ碗。
2.黄帝の史官の孔甲が、槃盂に書いて戒めとした銘のこと。〈新漢和大字典〉"
A3321,4,嘸然,ぶぜん,,"怪訝(ｹｹﾞﾝ:不思議で納得がいかないこと)なふり。〈字通〉
曖昧にしてはっきりとしないさま。〈字源〉"
A3322,4,麺麭,めんぽう,,パン。もと軍隊で用いた語。〈大辞泉〉
A3323,4,坎,かん,,"1.くぼみ。あな。
2.穴を掘ること。
3.易の八卦の一つ。算木で☵とかたどる。また、六四卦の一つ。☵☵。水、雨、雲をあらわし、方角では子(ﾈ)、すなわち正北にあたる。〈日本国語大辞典〉"
A3324,4,闌殫,らんたん,,"力を出しすぎて、疲れて力がつきる。〈新漢和大字典〉
疲れて力が尽きること。〈新大字典〉"
A3325,4,胡笳,こか,,"あしぶえ。また、その曲。〈字通〉
あしの葉を巻いて作った笛。悲しい音色を出す。もと、北方の遊牧民族が用いた。〈漢字源〉
1.中国、北方の異民族がアシの葉で作った笛。あしぶえ。
2.雅楽に用いられる篳篥(ﾋﾁﾘｷ)の別称。〈漢字ペディア〉"
A3326,4,沼沚,しょうし,,"沼と、みぎわ。〈字通〉
1.ぬまのみぎわ。沼岸。
2.皇后の徳。皇后が沼の汀(ﾐｷﾞﾜ)でシロヨモギをとって祭祀に供したことからいう。〈新大字典〉"
A3327,4,郛郭,ふかく,,"1.城外の大きい囲い。外城に囲まれたくるわ。
2.外からつつんで保護すること。〈新漢和大字典〉"
A3328,4,縲緤,るいせつ,,まつわるひも。転じて、やっかいな束縛。〈漢字源〉
A3329,4,公廨,くがい,"くかい
くげ
こうかい","1.役所。また、その建物。
2.政府の所有物。役所の費用･物品･田地など。〈漢字ペディア〉
1.官衙。役所の建物。
2.おおやけの物。官物。公廨物(ｸｶﾞｲﾓﾂ)。
3.「公廨稲(ｸｶﾞｲﾄｳ)」の略。
4.「公廨田(ｸｶﾞｲﾃﾞﾝ)」の略。
5.「公廨銭(ｸｶﾞｲｾﾝ)」の略。〈日本国語大辞典〉
役所。役場。〈漢辞海〉"
A3330,4,艀艇,ふてい,,"港湾などに停泊している船と陸との間に、貨物･旅客などを運ぶための小舟。はしけ。艀船(ﾌｾﾝ)。〈新大字典〉
艀(ﾊｼｹ:河川･港湾などで大型船と陸との間を往復して貨物や乗客を運ぶ小舟)。〈字通〉"
A3331,4,蔬筍,そじゅん,,"野菜と、たけのこ。〈新漢和大字典〉
野菜とたけのこ。〈字通〉"
A3332,4,恟駭,きょうがい,,おそれてびくびくする。〈字通〉
A3333,4,同笵,どうはん,,鋳造に同じ鋳型を用いていること。〈日本国語大辞典〉
A3334,4,淑慝,しゅくとく,,"よいことと、悪いこと。〈漢字源〉
善悪。〈字通〉
よいことと悪いこと。よしあし。善悪。〈日本国語大辞典〉"
A3335,4,緡繦,びんきょう,,銭さし。銭を通すひも。〈字通〉
A3336,4,慥慥,ぞうぞう,,"篤実なさま。〈字通〉
篤実のさま。〈字源〉"
A3337,4,拊循,ふじゅん,,"いたわっててなずける。〈漢字源〉
1.慰みいたわる。
2.機械などの保守･修理をする。
3.訓練する。〈漢辞海〉"
A3338,4,縋登,ついとう,,"綱でよじ登る。〈字通〉
縄をかけ、それにすがって登ること。〈新大字典〉"
A3339,4,鹿盧,ろくろ,,"1.重いものをひっぱったり、引き上げたりするのに使う滑車。≒鹿櫨、轆轤
2.昔の剣の名。剣首に鹿盧型の玉飾りがついていた。〈漢字源〉
滑車。鹿櫨。〈字通〉
★轆轤(ﾛｸﾛ)は、｢円形の陶磁器を成形する時の台｣の意味だけでなく、｢重いものの上げ下ろしに用いる滑車｣という意味も持っている。"
A3340,4,楡枋,ゆぼう,,にれの木と、まゆみの木。ともに、車をつくるのに用いた。〈漢字源〉
A3341,4,蹼足,ぼくそく,,鳥の足指に角質膜の水かきがあること。蹼足･全蹼足･欠蹼足･半蹼足がある。〈大辞林〉
A3342,4,殯柩,ひんきゅう,,"1.死体を納めたひつぎ。
2.死者を納棺してまつること。〈漢字源〉"
A3343,4,艤棹,ぎとう,,かいをそろえて、船出の用意をする。〈新漢和大字典〉
A3344,4,螾衍,いんえん,,みみず。また、げじげじ。〈新漢和大字典〉
A3345,4,淙潺,そうせん,,"さらさらと水の流れる音の形容。〈漢字源〉
水声。〈字通〉
水がさらさらと流れる音。〈漢辞海〉"
A3346,4,紫筍,しじゅん,,"茶の名。〈字通〉
1.紫色の皮のたけのこ。
2.茶の名。上等の茶とされる。〈漢字源〉"
A3347,4,蘿蔔,らふく,,"アブラナ科の草の名。ダイコン。根と葉は食用。〈新漢和大字典〉
ダイコンの漢名。〈大辞泉〉
大根。〈字通〉"
A3348,4,桁梧,こうご,,桁と柱。〈字通〉
A3349,4,玫瑰,ばいかい,まいかい,"1.バラ科の落葉低木。中国原産。茎はとげを持つ。5、6月ごろ、芳香のある白または紫紅色の八重の花が咲く。中国では花を乾燥させて茶や酒の香料にする。
2.ハマナスの別名。
3.中国に産する美しい赤色の石。〈大辞泉〉
1.赤色の玉の名。赤斉珠。
2.赤い花をつけるはまなす。〈漢字源〉"
A3350,4,冱凅,ごこ,,"こおりつく。〈漢字源〉
氷る。〈字通〉"
A3351,4,海甸,かいでん,,"海辺の低地。〈漢字源〉
海辺の町はずれ。〈字源〉"
A3352,4,晧白,こうはく,,まっしろなさま。≒皓白〈新漢和大字典〉
A3353,4,敦厖,とんぼう,,"真心がこもっていること。〈漢字源〉
ねんごろで人情にあついこと。民風のあついこと。また、人民の生活が豊かなこと。〈新大字典〉"
A3354,4,顚蕀,てんきょく,,草の名。ユリ科の多年草。クサスギカズラ。海岸に自生。根は薬用にする。天門冬。≒顚棘〈新漢和大字典〉
A3355,4,俐亮,りりょう,,爽快。〈字通〉
A3356,4,榧檜,ひかい,,かや。ひのき。〈字通〉
A3357,4,噤閉,きんぺい,,"口を閉じる。〈漢字源〉
口をつぐんで黙すること。〈新大字典〉"
A3358,4,蕣華,しゅんか,,"むくげ。〈字通〉
ムクゲの花。また、美人をたとえていう。〈日本国語大辞典〉"
A3359,4,我們,がもん,,"わたくしたち。我々。〈字通〉
わたくしども。≒我輩、我等〈字源〉"
A3360,4,珠珮,しゅはい,,真珠のおびだま。〈漢字源〉
A3361,4,躊竚,ちゅうちょ,,ためらう。また、ゆったりと落ち着く。≒躊躇〈字通〉
A3362,4,兼幷,けんぺい,,"あわせて一つにする。他人の物を奪い自分のものにする。〈漢字源〉
かね合せて一つにする。≒幷兼〈字源〉
他国や他人のものを、自分のものにする。併せ取って一つにする。≒兼併〈漢辞海〉"
A3363,4,彭彭,ほうほう,,"ものの多く、勢いのさかんなさま。〈字通〉
1.張った太鼓の類を鳴らす音の形容。
2.張り切って盛んなさま。
3.数が多くて盛んなさま。
多く盛んなさま。盛大なさま。〈日本国語大辞典〉"
A3364,4,躔次,てんじ,,"星のやどり。天体が運航して占める位置のこと。≒星次〈新漢和大字典〉
天の赤道を基準にした座標上の日･月･五星(金･木･水･火･土)の位置。〈漢辞海〉"
A3365,4,竹筧,ちっけん,ちくけん,"竹でつくったかけひ。〈日本国語大辞典〉
竹のかけひ。〈字源〉"
A3366,4,慠誕,ごうたん,,"おごりほしいままにする。〈字通〉
おごってほしいままに大言を好む。〈字源〉"
A3367,4,聆聆,れいれい,,"心にさとるさま。また、明らかとなるさま。〈字通〉
はっきりしているさま。〈新漢和大字典〉"
A3368,4,黶然,えんぜん,,かくす。〈字通〉
A3369,4,闌珊,らんさん,,"盛りをすぎて衰えるさま。≒闌散、闌残(ﾗﾝｻﾞﾝ)〈新漢和大字典〉
1.尽き衰える。
2.夜が更ける。〈字通〉
衰えるさま。また、散り乱れるさま。≒衰落〈字源〉
1.衰え果てるさま。
2.乱雑なさま。
3.困窮しているさま。〈漢辞海〉"
A3370,4,病歿,びょうぼつ,,"病気で死ぬこと。≒病没〈漢字源〉
病気で死亡すること。≒病死、病没〈漢字ペディア〉"
A3371,4,洸洋,こうよう,,"1.水が深く広いさま。
2.学説･議論などが深遠でつかみどころがないこと。〈漢字源〉
ひろびろとして、はてしないさま。また、議論や学説などが広く深いさま。〈日本国語大辞典〉"
A3372,4,一繦,いっきょう,,銭さしに通した銭。一繦は銭一貫文をいう。結。緡(ﾋﾞﾝ)。〈日本国語大辞典〉
A3373,4,俶装,しゅくそう,,"身なりを引き締めてととのえる。〈漢字源〉
身仕度。〈字通〉"
A3374,4,偲偲,しし,,"善をすすめて琢磨する。〈字通〉
互いにすすめて善をはげます。〈字源〉"
A3375,4,自剄,じけい,,"自分で自分の首をはねて自殺する。〈漢字源〉
自分の首を切ること。自ら首をはねること。自刎(ｼﾞﾌﾝ)。〈日本国語大辞典〉"
A3376,4,昭晢,しょうせつ,しょうせい,"鮮明なさま。〈字通〉
1.明るいさま。輝くさま。
2.はっきりと明らかなさま。〈漢辞海〉"
A3377,4,聳眛,しょうまい,,聾盲(耳目の不自由な人)。〈字通〉
A3378,4,听听,きんきん,ぎんぎん,"言い争う。〈字通〉
いがみあうさま。一説に、よろこぶさま。〈漢辞海〉"
A3379,4,縵帛,まんぱく,,"模様のない絹地。〈新漢和大字典〉
粗い帛。〈字通〉"
A3380,4,薑桂,きょうけい,,"ショウガと、肉桂。ともにかおりがよく、肉料理の調味料とする。〈新漢和大字典〉
しょうがと肉桂。調味に用いる。〈字通〉
★薑桂の性(ｾｲ)…年老いてもなかなか変わらない激しい気性のこと。また、そのような気性の人のこと。〈新漢和大字典〉"
A3381,4,堆埼,たいき,,砂岸。〈字通〉
A3382,4,菟裘,ときゅう,,"地名。今の山東省泗水県の北。春愁時代。魯の国の隠公が隠居したところ。〈漢字源〉
★菟裘の地(ﾁ)…退官して余生を過ごす土地。隠居の地。〈漢字ペディア〉"
A3383,4,夸耀,こよう,かよう,"ほこりかがやかす。ほこって見せびらかすこと。〈漢字源〉
名誉、美しさなどをさかんに誇ること。自慢して見せびらかすこと。〈日本国語大辞典〉
ひけらかす。誇耀。〈漢辞海〉
ほこりかがやかす。〈新大字典〉"
A3384,4,妻嫂,さいそう,,"1.妻と兄嫁。
2.妻の兄の妻。〈漢字源〉"
A3385,4,惓惓,けんけん,,"ねんごろなさま。腰を曲げて丁寧なさま。〈漢字源〉
ねんごろに。まごころを尽くす。〈字通〉"
A3386,4,惷愚,しゅんぐ,,"ものわかりが鈍くてのろい。〈漢字源〉
おろか。〈字通〉"
A3387,4,箭箙,せんぷく,,"矢をそろえておく筒。えびら。〈漢字源〉
えびら。〈字通〉"
A3388,4,阡陌,せんぱく,,"1.南北に通ずる道と東西に通ずる道。
2.道路の交差している所。〈大辞林〉
耕作地の間を南北･東西に通るこみち。畑のあぜ道のこと。なわて。≒仟佰〈新漢和大字典〉
1.道路。特に、あぜ道。
2.二本の道路が交差した場所。〈漢字ペディア〉"
A3389,4,璇室,せんしつ,,"玉で飾った美しい部屋。〈漢字源〉
玉の室。〈字通〉"
A3390,4,闡幷,せんぺい,,領有する。〈字通〉
A3391,4,怠敖,たいごう,,"たるんで遊びまわる。また、なまけておごる。〈漢字源〉
おこたりおごる。≒惰傲。〈字源〉"
A3392,4,曙曦,しょぎ,,"朝の光。〈字通〉
あさひ。≒朝曦。〈字源〉"
A3393,4,徒杠,とこう,,"車の通れない、徒歩の者が渡る橋。〈漢字源〉
かちにてわたる小さき橋。〈字源〉"
A3394,4,幽篁,ゆうこう,,"奥深く茂った竹やぶ。〈漢字源〉
静かな竹やぶ。〈字通〉
奥深い静かな竹やぶ。〈漢字ペディア〉"
A3395,4,鼬鼯,ゆうご,,"イタチと、ムササビ。〈漢字源〉
いたちと、むささび。〈字通〉"
A3396,4,薇蕨,びけつ,,"ゼンマイと、ワラビ。〈新漢和大字典〉
ぜんまい。わらび。〈字通〉
ぜんまいと、わらびと。〈字源〉"
A3397,4,榕樹,ようじゅ,,"ガジュマルの別名。〈大辞泉〉
クワ科の常緑高木。熱帯･亜熱帯に生え、日本では沖縄･屋久島に自生。葉は楕円(ﾀﾞｴﾝ)形で厚く光沢がある。幹･枝はよく分枝して多数の気根を垂れる。ガジマル。
★「榕樹」で「がじゅまる」とも読む。〈漢字ペディア〉"
A3398,4,朱櫃,しゅき,,赤塗りのひつ。〈字源〉
A3399,4,渟膏,ていこう,,"深い水が、あぶらをたたえたようによどんでいること。〈漢字源〉
水の清澄なさま。〈字通〉"
A3400,4,滲漉,しんろく,,"にじみしたたる。〈字通〉
にじみ出て、したたり落ちる。〈漢字源〉
1.じわじわにじみ出て、したたり落ちる。
2.恩沢が施されているたとえ。〈漢辞海〉"
A3401,4,浪潯,ろうじん,,"波打ち際。〈字源〉
波打ち際。〈新大字典〉"
A3402,4,繖蓋,さんがい,,きぬがさ。〈字通〉
A3403,4,澪標,れいひょう,,"(国)みおつくし。〈字源〉
みおつくし。〈日本国語大辞典〉"
A3404,4,烙鏝,らくまん,,"焼きごて。〈字通〉
やきごて。烙鉄。〈新大字典〉"
